0,128,0,32,8,2,1,1
0,128,8,32,16,2,1,1
0,128,24,32,8,2,1,1
0,160,0,32,32,2,0,1
0,128,32,4,32,2,3,1
0,132,32,4,32,2,3,1
0,136,32,8,32,2,2,1
0,144,32,16,16,2,2,1
0,144,48,16,16,2,2,1
0,160,32,4,16,2,3,1
0,164,32,8,16,2,3,1
0,172,32,4,16,2,3,1
0,176,32,16,16,2,2,1
0,160,48,32,8,2,2,1
0,160,56,32,4,2,3,1
0,160,60,32,4,2,3,1
0,192,0,32,8,2,1,1
0,192,8,32,16,2,1,1
0,192,24,16,8,2,2,1
0,208,24,16,8,2,2,1
0,224,0,32,16,2,1,1
0,224,16,32,16,2,1,1
0,192,32,8,8,2,2,1
0,192,40,4,16,2,3,1
0,196,40,4,16,2,3,1
0,192,56,8,4,2,3,1
0,192,60,8,4,2,3,1
0,200,32,4,8,2,3,1
0,200,40,4,16,2,3,1
0,200,56,4,8,2,3,1
0,204,32,8,16,2,3,1
0,204,48,8,16,2,3,1
0,212,32,4,16,2,3,1
0,212,48,4,16,2,3,1
0,216,32,8,8,2,3,1
0,216,40,8,8,2,3,1
0,216,48,8,16,2,2,1
0,224,32,16,8,2,2,1
0,240,32,16,8,2,2,1
0,224,40,16,4,2,3,1
0,240,40,16,4,2,3,1
0,224,44,32,8,2,2,1
0,224,52,32,4,2,2,1
0,224,56,32,4,2,2,1
0,224,60,32,4,2,2,1
0,128,64,8,4,3,3,1
0,136,64,8,4,3,3,1
0,128,68,4,4,3,3,1
0,132,68,8,4,3,3,1
0,140,68,4,4,3,3,1
0,128,72,4,4,3,3,1
0,132,72,8,4,3,3,1
0,140,72,4,4,3,3,1
